,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
0,123499516,20190415,92455.0,3127-00067-1,665-070126,18503103+4254437,,J185031.03+425444.0,2105159257858400640,52393642,7339102,STAR,tmgaia2,282.629338174001,42.9121456804191,tmgaia2,5.84112,0.0485072,22.1663,0.0494539,gaia2,2.78844,0.0270906,gaia2,72.4734624905816,18.2453468998922,292.590987296349,65.3639768856414,8.568,0.018,7.31,0.03,,,,,,,,,,,5.099,0.037,4.812,0.258,4.375,0.024,EDA-131-111-000-0-0,,4.377,0.266,4.162,0.141,4.366,0.015,4.286,0.026,6.92801,0.000254,6.233,0.0067,rered,gaia2,4548.0,122.0,,,,,23.8475,,,,,,GIANT,,,354.985,3.4395,0.0360706,0.00551624,,,,,,0.00388307,0.00714941,panstarrs,,,,,,,,,,,3.407,3.472,bj2018,,,dered,7.58695,0.001345,6.19583,0.003309,1,,hipvmag,tycho2b3,,0.808185722652178,0.766982077372134,282.629372512225,42.9122411186611,0.0233947254358527,0.0261708024976472,0,0,221291921
1,164463140,20190415,92713.0,3127-01282-1,665-070450,18532851+4254092,,J185328.63+425409.5,2104983267278926336,,7340766,STAR,tmgaia2,283.368862993201,42.902613321208,tmgaia2,26.6411,0.0660176,-2.99668,0.0902334,gaia2,2.48611,0.0421699,gaia2,72.6649553980525,17.7351285217724,293.852390301192,65.2386777222089,8.217,0.014,6.61019,0.023,,,,,,,,,,,3.858,0.268,2.97,0.242,2.593,0.344,DDD-333-111-000-0-0,,1.431,,0.901,,2.621,0.01,2.433,0.017,5.92886,0.00166341,5.0333,0.0068,rered,gaia2,3960.0,122.0,,,,,65.3639,,,,,,GIANT,,,397.769,6.725,0.0382665,0.00595964,,,,,,0.00716168,0.0047576,panstarrs,,,,,,,,,,,6.614,6.836,bj2018,,,dered,6.89441,0.003713,4.98898,0.002025,1,,sirful,tycho2b3,,1.09986949885309,1.39969260253613,283.369019584163,42.9026004189426,0.0310237631988662,0.0548444239741991,0,0,224698045
2,122293849,20190415,95056.0,3138-01210-1,650-069451,19202710+3955343,,J192027.12+395534.0,2101141023898417920,,4830109,STAR,tmgaia2,290.112943223461,39.92619727682,tmgaia2,12.3165,0.0391113,-4.1359,0.0437163,gaia2,3.82415,0.0266786,gaia2,71.9007143220284,11.9160316330959,303.0439307181,61.0783261490518,7.611,0.021,6.81608,0.023,,,,,,,,,,,5.292,0.02,4.915,0.033,4.83,0.018,AAA-111-111-000-0-0,,4.885,0.18,4.634,0.106,4.825,0.015,4.765,0.029,6.5869,0.000206,6.06719,0.0062,rered,gaia2,5305.0,122.0,,,,,13.32,,,,,,GIANT,,,259.55,1.811,0.015772,0.004464455,,,,,,0.00472299,0.00420592,panstarrs,,,,,,,,,,,1.799,1.823,bj2018,,,dered,7.02853,0.001705,6.02539,0.003136,1,,sirful,tycho2b3,,0.645243452760188,0.678125272072066,290.113012373711,39.9261794694932,0.0184283234562332,0.0266182894978454,0,0,272768282
3,122304707,20190415,95064.0,3134-00858-1,643-068888,19203225+3825313,,J192032.27+382531.4,2052869611580098688,,3337423,STAR,tmgaia2,290.134356987233,38.4253904525098,tmgaia2,11.8638,0.05628,3.90023,0.0650952,gaia2,1.81976,0.033599,gaia2,70.5273907934624,11.250640267931,302.236192631755,59.6315493391578,9.699,0.023,8.38,0.03,,,,,,,,,,,6.063,0.024,5.359,0.018,5.224,0.024,AAA-111-111-000-0-0,,5.191,0.159,5.118,0.066,5.182,0.015,5.089,0.03,7.94027,0.000434,7.20014,0.0061,rered,gaia2,4411.0,122.0,,,,,25.1609,,,,,,GIANT,,,541.179,9.919,0.0431275,0.00741988,,,,,,0.00550351,0.00933625,panstarrs,,,,,,,,,,,9.741,10.097,bj2018,,,dered,8.65703,0.001789,7.15931,0.002197,1,,hipvmag,tycho2b3,,0.92416635400551,1.00959239097273,290.134422189006,38.4254072451849,0.0262995976065316,0.035285046615696,0,0,272772390
4,271545295,20190415,96825.0,3556-03772-1,678-074576,19405016+4531295,,J194050.25+453131.0,2079990268465009024,,9163520,STAR,tmgaia2,295.209097746129,45.5249390778448,tmgaia2,84.3605,0.39983,120.24,0.353642,gaia2,19.7308,0.162134,gaia2,78.7160590966663,11.0702563360323,315.064367425109,65.0687969823404,5.452,0.183804,5.066,0.028,,,,,,,,,,,4.419,0.254,4.219,0.218,4.142,0.278,DDD-333-111-000-0-0,,4.099,0.304,3.816,0.176,4.113,0.014,4.064,0.021,4.967,0.00395153,4.6882,0.0077,gbprp,spect,6970.42,123.667,3.66474,0.0872574,,,3.01307,0.122598,1.53,0.26792,0.0559323,0.0128308,DWARF,19.3085613,0.8272085,50.6145,0.4185,0.0,0.0,551.0,0.00208524056,,,0.00239651953,0.0,0.0,,0.184487,0.351354,0.106771,0.138425,0.0110132,0.0146483,0.0800963,0.0944185,0.997947,0.65647,0.4151,0.4219,bj2018,146.102,101.232,spect,5.19826,0.003259,4.6692,0.008324,1,,mermil,mermil,,6.72247731521297,5.48347502168295,295.209616186712,45.5254567790184,0.149215707490872,0.148973984372418,1,0,322510543
5,184089997,20190415,,3140-02922-1,650-075437,19423656+3959528,,J194236.55+395952.4,2076372669064227200,50887662,4850372,STAR,tmgaia2,295.652355632613,39.9979897758127,tmgaia2,-6.52909,0.0552784,-40.7382,0.0511552,gaia2,6.95127,0.0328119,gaia2,73.931736870762,8.17062573450148,311.269404788425,59.8155039673168,8.66,0.029,8.26,0.002,,,,,,,,,,,7.36,0.019,7.156,0.02,7.111,0.015,AAA-111-111-000-0-0,,7.036,0.048,7.1,0.02,7.108,0.017,7.014,0.07,8.15885,0.000313,7.83395,0.0061,rered,gaia2,6547.0,134.001,3.85505,0.0841747,,,2.27593,0.0979524,1.353,0.215942,0.114768,0.0256718,DWARF,8.573957,0.3820555,143.267,0.6785,0.0198796,0.009743005,1056.0,0.009448849,,,0.000230595586,0.0101622,0.00932381,panstarrs,0.203689,0.228195,0.0851618,0.110743,0.0204072,0.0309363,0.0854299,0.0829195,0.471175,0.292936,0.675,0.682,bj2018,108.161,159.841,dered,8.40947,0.001219,7.79315,0.001027,1,,tycho2v3,tycho2b3,,0.912165519632622,0.793475490566002,295.652318936919,39.9978143752337,0.025913028889071,0.0300676506830446,1,0,326675728
6,269270680,20190415,98383.0,3558-02565-1,679-075677,19592041+4546210,,J195920.50+454621.0,2085224321778525696,,9305008,STAR,tmgaia2,299.835106621554,45.7725186383081,tmgaia2,8.0,1.1,-13.7,1.1,tycho2,7.2,0.4,hip,80.5326009344671,8.36639209469282,322.10491963318,63.912736899659,6.094,0.022,5.93436,0.023,,,,,,,,,,,5.517,0.02,5.413,0.044,5.424,0.016,AAA-111-111-000-0-0,,5.474,0.147,5.305,0.064,5.459,0.014,5.431,0.033,5.89223,0.00132271,5.7743,0.0061,gbprp,hplx,,,,,,,,,,,,,DWARF,,,138.889,,,,,,,,,,,,,,,,,,,,,,,,hip,,,,5.98957,0.003069,5.74399,0.003258,0,,sirful,tycho2b3,,18.5099233860333,17.0546842211671,299.835156003642,45.7724596522071,0.327037140319129,0.399692236257112,1,0,366509567
7,123362819,20190415,92116.0,3130-01267-1,668-070399,18462811+4333390,,J184628.10+433338.9,2117257184298759424,,7800227,STAR,tmgaia2,281.617093656253,43.5608272006651,tmgaia2,-2.45115,0.0416358,0.182578,0.0443057,gaia2,2.28028,0.0219693,gaia2,72.8502956870469,19.16033242508,291.15379439717,66.149114951115,8.7,0.016,7.19,0.03,,,,,,,,,,,4.893,0.218,3.974,0.238,3.719,0.36,DDD-333-111-000-0-0,,3.513,0.448,3.286,0.345,3.495,0.013,3.393,0.025,6.60027,0.000334,5.7636,0.0062,rered,gaia2,4024.0,122.0,,,,,48.3778,,,,,,GIANT,,,433.094,4.1525,0.0194511,0.002966165,,,,,,0.00401269,0.00191964,panstarrs,,,,,,,,,,,4.114,4.191,bj2018,,,dered,7.47923,0.002426,5.72552,0.002505,1,,hipvmag,tycho2b3,,0.695222419598495,0.687072053472354,281.617079092447,43.5608279867657,0.0188550943222342,0.021411335829279,0,0,216697915
8,120319183,20190415,93222.0,3127-02167-1,659-068740,18592144+4138130,,J185921.51+413812.4,2104055760501638016,51713647,6267345,STAR,tmgaia2,284.839352064785,41.6369228095301,tmgaia2,-4.42089,0.0548119,-12.0359,0.0578851,gaia2,1.67341,0.0368579,gaia2,71.8503770546794,16.2589732645624,295.653656788745,63.7605110133776,9.402,0.019,7.83389,0.023,,,,,,,,,,,4.077,0.248,3.183,0.202,2.799,0.292,DCD-333-111-000-0-0,,1.838,,1.723,,2.86,0.011,2.676,0.02,6.78427,0.001463,5.7103,0.0065,rered,gaia2,3603.0,122.0,,,,,90.3396,,,,,,GIANT,,,587.767,12.8365,0.0496377,0.004955575,,,,,,0.0051407,0.00477045,panstarrs,,,,,,,,,,,12.561,13.112,bj2018,,,dered,8.11153,0.006005,5.66863,0.004061,1,,sirful,tycho2b3,,0.90929696822578,0.897914077375194,284.839326596295,41.6368709882964,0.0259337216005061,0.0353223253147829,0,0,232355687
9,120422800,20190415,93309.0,3124-00983-1,654-068066,19001907+4041023,,J190019.08+404102.4,2103815448491466496,,5429948,STAR,tmgaia2,285.079423379764,40.6839975920158,tmgaia2,2.05262,0.263086,-14.731,0.271431,gaia2,3.44278,0.148566,gaia2,71.0045486724981,15.7301707497951,295.561023546312,62.791492427004,8.069,0.016,6.60577,0.023,,,,,,,,,,,2.258,0.266,1.39,0.204,1.221,0.208,DCC-333-111-000-0-0,,-1.389,,-0.581,,1.112,0.011,0.964,0.014,5.25913,0.00358063,4.1091,0.0073,rered,gaia2,3398.0,122.0,,,,,107.419,,,,,,GIANT,,,288.92,12.5315,0.0362582,0.00614635,,,,,,0.00740416,0.00488854,panstarrs,,,,,,,,,,,11.998,13.065,bj2018,,,dered,6.82238,0.006035,4.0976,0.006285,1,,sirful,tycho2b3,,4.3507051863177,4.20941427296929,285.079435034093,40.683934166877,0.119418915563517,0.137115870333613,0,0,233397685
10,120421430,20190415,93327.0,3128-02252-1,659-068901,19003193+4141033,,J190031.95+414103.3,2104067683330612992,,6267965,STAR,tmgaia2,285.133078775327,41.6842463801776,tmgaia2,17.0167,0.0544688,7.24171,0.0551486,gaia2,12.0482,0.0305459,gaia2,71.9822628348868,16.0736390164545,296.161231458568,63.7554877309792,8.082,0.026,7.72,0.03,,,,,,,,,,,6.947,0.024,6.773,0.016,6.765,0.02,AAA-111-111-000-0-0,,6.743,0.081,6.699,0.023,6.717,0.015,6.421,0.059,7.61039,0.000307,7.3314,0.006,gbprp,spect,6973.56,116.37,4.29535,0.0877474,,,1.45782,0.0568794,1.53,0.270725,0.493828,0.112206,DWARF,4.52817869,0.1771385,82.8018,0.211,0.0,0.0,308.0,0.006624007,,,0.00545634469,0.0,0.0,,0.188323,0.353126,0.0396719,0.0740869,0.0850052,0.139407,0.0687357,0.106759,0.105173,0.249104,0.2105,0.2115,bj2018,131.855,100.886,spect,7.82792,0.001571,7.29839,0.001861,1,,hipvmag,tycho2b3,,0.903729382851068,0.855267478078796,285.133176879614,41.6842775598043,0.0251365158711742,0.0281740548798597,1,0,233945909
11,399911452,20190415,93977.0,3550-01252-1,696-064872,19080483+4904545,,J190804.82+490454.9,2131298291383139712,,11288450,STAR,tmgaia2,287.02023017913,49.0818494599054,tmgaia2,-22.8416,0.0578704,1.9049,0.0731796,gaia2,3.40427,0.0279883,gaia2,79.6718692485003,17.5938905020361,304.977295721285,70.4614473804032,9.458,0.022,8.16,0.03,,,,,,,,,,,6.115,0.019,5.561,0.024,5.418,0.017,AAA-111-111-000-0-0,,5.342,0.186,5.274,0.065,5.358,0.015,5.313,0.032,7.84812,0.000328,7.1744,0.0065,rered,gaia2,4579.0,122.0,,,,,12.2541,,,,,,GIANT,,,291.299,2.393,0.0162757,0.00430388,,,,,,0.00383449,0.00477327,panstarrs,,,,,,,,,,,2.374,2.412,bj2018,,,dered,8.4768,0.001623,7.13103,0.00223,1,,hipvmag,tycho2b3,,0.986381640829862,1.13502764955485,287.02008002837,49.0818576616556,0.0248776044833551,0.0410855973738711,0,0,247510798
12,270858200,20190415,96459.0,3147-01921-1,674-073844,19363801+4441418,,J193637.91+444140.8,2078403295235690112,,8566020,STAR,tmgaia2,294.158234598179,44.6949333547672,tmgaia2,-94.6452,0.144007,-104.758,0.149115,gaia2,24.2248,0.0816375,gaia2,77.6170467838879,11.3472303967708,312.696430389105,64.5944729977812,6.107,0.018,5.1728,0.023,,,,,,,,,,,3.654,0.26,3.155,0.254,2.999,0.332,DDD-333-111-000-0-0,,2.216,,2.791,0.474,3.01,0.011,2.936,0.019,4.92711,0.00332342,4.367,0.0069,gbprp,spect,5005.0,25.0,,,0.15,0.1,5.13868,,,,,,GIANT,,,41.2315,0.1398,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,bj2018,,,spect,5.41107,0.001726,4.31957,0.003718,1,,sirful,tycho2b3,,2.41431684144366,2.31264369350985,294.157661349985,44.6944823148084,0.0679459077063868,0.0793351014661087,0,0,310683749
13,271356433,20190415,96696.0,3560-02976-1,688-071205,19392948+4726490,,J193929.46+472648.6,2128576003674178688,53725580,10347606,STAR,tmgaia2,294.872864886646,47.4468985590938,tmgaia2,-24.4215,0.0487863,-16.1781,0.0559915,gaia2,3.777,0.0237199,gaia2,80.3501717359403,12.1590669932689,316.503693571339,66.9140721561442,10.268,0.22,8.95,0.03,,,,,,,,,,,6.99,0.023,6.433,0.016,6.316,0.018,AAA-111-111-000-0-0,,6.294,0.081,6.278,0.026,6.28,0.016,6.247,0.046,8.6254,0.000304,7.9752,0.0061,rered,gaia2,4677.0,122.0,,,,,7.30141,,,,,,GIANT,,,262.761,1.65,0.0183968,0.01012829,,,,,,0.00368958,0.016567,panstarrs,,,,,,,,,,,1.64,1.66,bj2018,,,dered,9.22391,0.001459,7.93334,0.001557,1,,hipvmag,apassdr9,,0.826223542875138,0.868212987639468,294.872709404923,47.44682890349,0.019859815208384,0.0244641073368277,0,0,318175566
14,350987178,20190415,92831.0,3127-02260-1,659-068176,18545217+4136098,,J185451.97+413609.6,2104485016711846656,,6265087,STAR,tmgaia2,283.717406587727,41.6027203782154,tmgaia2,-2.05921,0.158357,-2.23446,0.163731,gaia2,12.2448,0.0874391,gaia2,71.4924050300397,17.0251312659962,293.781807051007,63.9137809326589,6.495,0.018,5.46219,0.023,,,,,,,,,,,4.08,0.298,3.55,0.256,3.261,0.31,DDD-333-111-000-0-0,,2.506,,2.937,0.268,2.918,0.008,3.068,0.02,5.18685,0.00306812,4.5907,0.0068,gbprp,spect,4877.8,20.6952,,,0.09,0.0268328,9.62712,,,,,,GIANT,,,81.482,0.58495,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,bj2018,,,spect,5.71349,0.001308,4.54222,0.002836,1,,sirful,tycho2b3,,2.62674334789223,2.53915081765649,283.717394731028,41.6027107576243,0.0746271862594925,0.081873243953028,0,0,226798844
15,121658501,20190415,94536.0,3125-01892-1,649-066772,19142545+3939082,,J191425.42+393907.6,2099729349754501888,,4551179,STAR,tmgaia2,288.606063289998,39.6522740624299,tmgaia2,-13.8941,0.0504274,-36.7125,0.0604382,gaia2,3.4139,0.0283067,gaia2,71.1433130499629,12.8479343705291,300.583835675086,61.1307739387399,9.079,0.023,8.11,0.03,,,,,,,,,,,6.343,0.018,5.858,0.024,5.763,0.02,AAA-111-111-000-0-0,,5.736,0.125,5.643,0.049,5.72,0.015,5.649,0.036,7.83408,0.000258,7.24039,0.0062,rered,gaia2,4945.0,122.0,,,,,10.073,,,,,,GIANT,,,290.486,2.4065,0.0226642,0.007439105,,,,,,0.00483301,0.0100452,panstarrs,,,,,,,,,,,2.387,2.426,bj2018,,,dered,8.35956,0.001867,7.1974,0.002338,1,,hipvmag,tycho2b3,,0.831169084429593,0.937171615192593,288.605985592397,39.6521159947462,0.0221687039171452,0.0266682901642242,0,0,260743955
16,351053005,20190415,95666.0,2666-00341-1,636-070361,19273423+3707049,1237672004223894057,J192734.26+370704.6,2051728490311183744,,1575741,STAR,tmgaia2,291.892669627457,37.1179951813706,tmgaia2,7.14582,0.0540969,17.7935,0.0574765,gaia2,1.80004,0.0376115,gaia2,69.9658249988884,9.42428833237436,304.121329708128,57.9919194911597,9.911,0.027,8.52,0.03,14.6968,0.00776768,11.2721,0.00127549,10.7369,0.00140735,10.038,0.00107484,8.18208,0.000523127,6.134,0.034,5.469,0.038,5.249,0.018,AAA-111-111-000-0-0,,5.27,0.154,5.187,0.062,5.213,0.015,5.106,0.029,8.04062,0.000452,7.2794,0.0073,rered,gaia2,4378.0,122.0,,,,,25.3911,,,,,,GIANT,,,547.117,11.3505,0.0607067,0.007687395,,,,,,0.00866825,0.00670654,panstarrs,,,,,,,,,,,11.119,11.582,bj2018,,,dered,8.78721,0.001182,7.24312,0.00135,1,,hipvmag,tycho2b3,,0.884881069702811,0.891549699160296,291.89270821153,37.1180717922803,0.0259911148191965,0.0344012575315503,0,0,287099327
17,351056971,20190415,95673.0,3134-00116-1,640-068911,19273638+3756283,,J192736.39+375628.3,2051905889641367296,,2715115,STAR,tmgaia2,291.901651259743,37.9411955927095,tmgaia2,-0.0700529,0.0960677,-4.47801,0.135702,gaia2,1.72479,0.0537935,gaia2,70.7133769649852,9.79095518116508,304.578849866738,58.7794465109814,6.17,0.022,6.33485,0.023,,,,,,,,,,,6.253,0.023,6.183,0.024,6.046,0.02,AAA-111-111-000-0-0,,5.841,0.141,5.423,0.056,4.723,0.015,3.958,0.022,6.21296,0.00190621,6.2791,0.0091,rered,gaia2,11261.0,203.0,,,,,10.2649,,,,,,GIANT,,,571.069,17.701,0.0414695,0.00767747,,,,,,0.00535404,0.0100009,panstarrs,,,,,,,,,,,17.163,18.239,bj2018,,,dered,6.18842,0.003775,6.22917,0.004504,1,,sirful,tycho2b3,,1.57514662373319,2.10429930525477,291.901650877292,37.9411763123885,0.0425646902334177,0.0621605577089733,0,0,288015452
18,184011496,20190415,96887.0,3140-02645-1,651-076151,19413981+4001205,,J194139.82+400120.6,2076294397581835136,,4937492,STAR,tmgaia2,295.415891478048,40.022339779552,tmgaia2,24.1774,0.109573,14.6988,0.153147,gaia2,3.90155,0.0620664,gaia2,73.865521291423,8.34121729925402,310.946958375519,59.9002333551178,7.043,0.024,6.91789,0.023,,,,,,,,,,,6.471,0.023,6.416,0.021,6.41,0.016,AAA-111-111-00d-0-0,,6.373,0.07,6.319,0.022,6.42,0.015,6.398,0.057,6.86189,0.00042,6.74377,0.0062,rered,gaia2,8134.0,144.059,3.3378,0.0785727,,,4.998,0.170141,1.983,0.313295,0.015883,0.00317997,DWARF,98.5155258,6.026595,254.536,4.053,0.0297447,0.0107127754,1007.0,0.01152375,,,8.84269539e-05,0.00945705,0.0119685,panstarrs,0.264309,0.362281,0.159842,0.18044,0.00197174,0.00438819,0.0942677,0.0628777,6.43935,5.61384,3.989,4.117,bj2018,146.551,141.566,dered,6.97089,0.002038,6.71903,0.001551,1,,sirful,tycho2b3,,1.80821415509466,2.37486283364432,295.416027411696,40.0224030661319,0.0505044698619629,0.0717573101702733,1,0,324539297
19,272713187,20190415,97366.0,3144-01278-1,663-081135,19472350+4228589,,J194723.53+422858.8,2077186823061026688,,6967644,STAR,tmgaia2,296.848021323442,42.4830259814869,tmgaia2,8.27211,0.0665822,-6.89717,0.0744765,gaia2,10.2943,0.0413108,gaia2,76.5695780158842,8.58644581749389,314.8304928214,61.8083106707757,7.722,0.026,7.5,0.03,,,,,,,,,,,7.073,0.023,7.044,0.02,7.026,0.018,AAA-111-111-000-0-0,,6.925,0.05,6.997,0.02,7.032,0.017,6.899,0.062,7.46429,0.000302,7.3251,0.006,gbprp,spect,7856.79,167.581,4.37691,0.0806988,,,1.46723,0.0490704,1.87,0.308728,0.592033,0.125541,DWARF,7.3904767,0.1603305,96.8711,0.3906,0.0,0.0,860.0,0.08436634,,,0.0005136444,0.0,0.0,,0.21224,0.405215,0.0436638,0.0544769,0.104935,0.146147,0.0722313,0.0891664,0.183273,0.137388,0.389,0.3922,bj2018,162.244,172.917,spect,7.58617,0.001775,7.30442,0.00159,1,,hipvmag,tycho2b3,,1.10772914087405,1.15500647762241,296.84806961784,42.4829962853482,0.0326181236518506,0.0378616368726352,1,0,339030317
20,169815759,20190415,97634.0,3141-03692-1,653-081092,19503733+4035591,,J195037.29+403558.7,2073743839843579776,,5385723,STAR,tmgaia2,297.655527974277,40.5997582542835,tmgaia2,-3.06828,0.144968,-7.70854,0.17593,gaia2,0.941739,0.0921067,gaia2,75.2156026574917,7.13282305285408,314.536226057413,59.8356667835107,5.612,0.022,5.65516,0.023,,,,,,,,,,,5.712,0.02,5.757,0.027,5.769,0.026,AAA-111-111-000-0-0,,5.86,0.087,5.771,0.038,5.811,0.017,5.757,0.045,5.6496,0.00314522,5.7393,0.0191,rered,gaia2,13774.0,356.0,,,,,,,,,,,,,,1044.67,106.11,0.0885704,0.02044565,,,,,,0.0160351,0.0248562,panstarrs,,,,,,,,,,,95.6,116.62,bj2018,,,dered,5.61039,0.006273,5.67235,0.007156,1,,sirful,tycho2b3,,2.39688928405378,2.72822174626193,297.655510575223,40.5997250647376,0.0719682521979439,0.0844303236491038,-1,0,346959687
21,123317643,20190415,,3130-02191-1,670-068856,18461773+4348564,,J184617.78+434856.1,2117267079903573504,52389225,8006792,STAR,tmgaia2,281.573953205181,43.8156646119912,tmgaia2,37.1854,0.0678876,-22.9069,0.0739066,gaia2,18.5676,0.0423019,gaia2,73.0935337929047,19.2750525911278,291.203688414859,66.4050687105065,9.078,0.027,8.42,0.002,,,,,,,,,,,7.181,0.019,6.894,0.017,6.856,0.02,AAA-111-111-000-0-0,,6.847,0.07,6.842,0.019,6.851,0.016,6.756,0.055,8.26794,0.000549,7.8282,0.006,gbprp,gaia2,5717.0,125.549,4.40247,0.0790982,,,1.0522,0.0526382,1.02,0.127187,0.875595,0.193122,DWARF,1.06552947,0.02799055,53.7738,0.12325,0.0,0.0,208.0,0.00143498229,,,0.00834712,0.0,0.0,,0.0913936,0.16298,0.0441734,0.061103,0.149538,0.236706,0.0765883,0.0816081,0.0307524,0.0252287,0.1229,0.1236,bj2018,150.318,100.78,dered0,8.62872,0.001793,7.78978,0.001001,1,,tycho2v3,tycho2b3,,1.1347111279131,1.14619668556153,281.574175087454,43.8155659852745,0.0353427596329127,0.0384287647074588,1,0,216243190
22,120690451,20190415,93631.0,3124-02056-1,651-067134,19040168+4006584,,J190401.69+400658.1,2100727362705844608,,4994443,STAR,tmgaia2,286.006942358966,40.1162193580103,tmgaia2,-22.1629,0.0417748,-25.6711,0.049582,gaia2,2.08983,0.0236955,gaia2,70.7461476269447,14.8588801830005,296.763809052315,62.0762947015162,9.326,0.018,7.66,0.03,,,,,,,,,,,4.015,0.262,3.199,0.214,2.859,0.282,DCD-333-111-000-0-0,,2.123,,1.883,,2.906,0.009,2.787,0.023,6.76388,0.000865,5.72,0.0066,rered,gaia2,3676.0,122.0,,,,,69.1896,,,,,,GIANT,,,472.043,5.3205,0.0575983,0.006252745,,,,,,0.005228,0.00727749,panstarrs,,,,,,,,,,,5.261,5.38,bj2018,,,dered,8.02389,0.004654,5.68628,0.002689,1,,hipvmag,tycho2b3,,0.689592381190611,0.768950112830871,286.00681757967,40.1161088297291,0.0193912625313843,0.0256855714674394,0,0,239560913
23,121085912,20190415,93989.0,3120-00831-1,646-066183,19081318+3909173,,J190813.17+390917.4,2100382189073830528,,4042516,STAR,tmgaia2,287.054945662062,39.1548793849073,tmgaia2,0.528801,0.245809,3.49823,0.284383,gaia2,2.00465,0.129877,gaia2,70.1699016587413,13.734731537321,297.929499476604,60.9508980221635,8.841,0.018,7.32,0.03,,,,,,,,,,,1.869,0.212,0.901,0.196,0.773,0.194,CCC-333-111-000-0-0,,-1.915,,-1.034,,0.443,0.083,0.251,0.011,5.42785,0.00756731,4.09896,0.0126,rered,,3063.0,123.0,,,,,,,,,,,,,,494.666,32.7365,0.0778928,0.01954695,,,,,,0.0289971,0.0100968,panstarrs,,,,,,,,,,,30.616,34.857,bj2018,,,dered,7.57306,0.032284,4.16726,0.018348,1,,hipvmag,tycho2b3,,4.04526337368913,4.40989579306751,287.054948598171,39.1548944467311,0.108190013556247,0.131440928489944,-1,0,247339324
